what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1320396216397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396219596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396220992
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1320396238488
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1320396238787
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1320396248811
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1320396249085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396254764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396313998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396316151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396317503
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396318705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396322641
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396323609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396339453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396363690
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396379143
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320396379580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396395977
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396396151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396398116
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396402601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396414222
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320396420181
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320396423188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1320396431335
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1320396434127
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1320396447516
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1320396449669
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1320396450442
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396454569
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320396456452
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1320396460914
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1320396461737
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1320396462239
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1320396462647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1320396463009
