what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868167683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868170361
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868171221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868173247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868182656
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1321868187271
executed,command,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.as.editor.go.to.definition",1321868187279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868199719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868206808
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1321868209518
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1321868212967
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1321868216090
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1321868216392
executed,command,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.as.editor.go.to.definition",1321868216405
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321868223376
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1321868288179
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1321868288539
executed,command,com.adobe.flexbuilder.editorcore,4.5.1.313231,"com.adobe.flexide.editorcore.toggle.comment",1321868292180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321868298103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321868303945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868304148
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868314749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868316546
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868565033
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321868570094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868570675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868581801
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868584518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868609792
executed,command,com.adobe.flexbuilder.editorcore,4.5.1.313231,"com.adobe.flexide.editorcore.toggle.comment",1321868612922
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321868616491
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868616678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868629119
executed,command,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.as.editor.go.to.definition",1321868655325
executed,command,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.as.editor.go.to.definition",1321868660659
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868682639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868723925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321868730002
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868734747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1321868734816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868738674
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321868759220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321868769124
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321868769583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1321868784804
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321868786440
